now,num,alpha_deg,Theta,K,K_file,g,omega,theta_0,surface_temp,gamma,dt,output_path,Completed
,260,0.62,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,0.62,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,0.96,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,2.4,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,0.48,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,30,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,0.36,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,1.31,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,3.34,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,3.34,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,0.62,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,1.8,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,1.31,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41_theta0=230,
,260,3.34,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41_theta0=230,
,260,0.72,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41_theta0=230,
,260,0.84,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41_theta0=230,
,260,0.54,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_v3,
,260,0.99,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_v3,
,260,0.72,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41,
,260,0.65,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41_theta0=230,
,260,0.24,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_v3_gamma=2.41_theta0=230,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_v3,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v3_gamma=0.1,
,260,3.19,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v3_gamma=0.1,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,0
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,0
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_v4_test,0
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_v4_test,0
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,0
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,0
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,0
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,0
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,0
,260,1.0,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,1.0,100.0,,K/K_261_25.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_v4_test,
,260,30,100.0,,K/AllDay_3.nc,9.81,7.27220521664304e-05,288.0,surface_forcing/NormalSurfaceForcing.nc,0.003,0.1,output/results_4_comparison,
,260,30,100.0,,K/AllDay_3.nc,9.81,7.27220521664304e-05,288.0,surface_forcing/NormalSurfaceForcing.nc,0.003,0.1,output/results_4_comparison,
,260,30,100.0,,K/AllDay_3.nc,9.81,7.27220521664304e-05,288.0,surface_forcing/NormalSurfaceForcing.nc,0.003,0.1,output/results_4_comparison,
,260,30,100.0,,K/AllDay_3.nc,9.81,7.27220521664304e-05,288.0,surface_forcing/NormalSurfaceForcing.nc,0.003,0.1,output/results_4_comparison,
,260,30,100.0,,K/AllDay_3.nc,9.81,7.27220521664304e-05,288.0,surface_forcing/NormalSurfaceForcing.nc,0.003,0.1,output/results_4_comparison,
,260,30,100.0,,K/AllDay_3.nc,9.81,7.27220521664304e-05,288.0,surface_forcing/NormalSurfaceForcing.nc,0.003,0.1,output/results_4_comparison,0
,260,30,100.0,,K/AllDay_3.nc,9.81,7.27220521664304e-05,288.0,surface_forcing/NormalSurfaceForcing.nc,0.003,0.1,output/results_4_comparison,
,260,0.5,100.0,,K/AllDay_3.nc,9.81,7.27220521664304e-05,288.0,surface_forcing/NormalSurfaceForcing.nc,0.001,0.1,output/results_4_comparison,
,260,0.41,100.0,,K/AllDay_3.nc,9.81,7.27220521664304e-05,288.0,surface_forcing/NormalSurfaceForcing.nc,0.003,0.1,output/results_4_comparison,
,260,0.41,100.0,,K/K_261_25.nc,3.72,7.27220521664304e-05,210.0,"('surface_forcing/test_surface_forcing.nc',)",0.0001,0.1,output/results_0905,
,260,0.41,100.0,,K/K_261_25.nc,3.72,7.27220521664304e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_0905,
,260,0.41,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_0905,
,260,0.62,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_0905,
,260,0.24,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_0905,
,260,0.99,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_0905,
,260,0.99,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_0905,0
,260,0.99,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_0916,
,260,0.65,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_0916,
,780,0.65,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_0917,
,780,0.65,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_0917,
,780,0.65,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_0917,
,780,0.24,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_0917,
,780,0.99,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_0917,
,780,0.99,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_0925,
,780,0.24,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_0925,
,780,3.5,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_6_pi_l_plus,
,780,3.5,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_6_pi_l_plus,0
,780,3.5,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_6_pi_l_plus,
,780,3.19,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_6_pi_l_plus,
,780,3.19,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_6_pi_l_plus,
,780,3.19,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_6_pi_l_plus,
,780,3.19,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_6_pi_l_plus,
,780,3.19,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.0001,0.1,output/results_6_pi_l_plus,
,780,1.0,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_6_pi_l_plus,
,780,1.0,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_202511_gamma_0.00402_theta0_210.0,
,780,2.0,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_202511_gamma_0.00402_theta0_210.0,
,780,2.5,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_202511_gamma_0.00402_theta0_210.0,
,780,0.62,100.0,,K/K_781_100.nc,3.72,7.079645416540379e-05,210.0,surface_forcing/test_surface_forcing.nc,0.00402,0.1,output/results_202511_gamma_0.00402_theta0_210.0,
,260,30,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,10,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,5,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,2,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,1,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.99,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.65,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.6,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,3,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.8,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.7,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.4,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.35,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.55,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.5,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.75,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,0.85,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,1.5,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,1.25,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,2.25,100.0,,K/K_261.nc,3.72,7.079645416540379e-05,230.0,surface_forcing/test_surface_forcing.nc,0.00241,0.1,output/results_202511_gamma_0.00241_theta0_230.0,
,260,2.25,100.0,,K_parametric/lat+0.0_Ls90.0/210.5_40.0_0.0_NZ261.nc,3.72,7.079645416540379e-05,210.5041666666667,surface_forcing_parametric/lat+0.0_Ls90.0/210.5_40.0_0.0.nc,0.00402,0.1,output/results_Ls90_gamma_0.00402_theta0_210.5041666666667,
