executed_at,run_id,directory,u_max_value,u_t_at_max,u_altitude_at_max,u_min_value,u_t_at_min,u_altitude_at_min,theta_max_value,theta_t_at_max,theta_altitude_at_max,theta_min_value,theta_t_at_min,theta_altitude_at_min
2025-12-08 10:42:41,20251208T021322_SubCritical_num261_alp0-2_gamma3-82_dt0.1,output/CASE-C_mcd_ls180_lat-30_Lon320/Mars/20251208T021322_SubCritical_num261_alp0-2_gamma3-82_dt0.1,10.61440886978077,19,907.9805426266928,-9.76977186258756,9,1195.5859561599991,58.286351671329896,13,0.0,-35.74324637211265,5,0.0
2025-12-08 10:43:11,20251208T021323_SubCritical_num261_alp0-4_gamma3-82_dt0.1,output/CASE-C_mcd_ls180_lat-30_Lon320/Mars/20251208T021323_SubCritical_num261_alp0-4_gamma3-82_dt0.1,24.64328498613657,19,993.3539951281896,-23.792505125348207,9,1370.0084911492256,58.286351671329896,13,0.0,-35.74324637211265,5,0.0
2025-12-08 10:43:21,20251208T021324_SubCritical_num261_alp0-35_gamma3-82_dt0.1,output/CASE-C_mcd_ls180_lat-30_Lon320/Mars/20251208T021324_SubCritical_num261_alp0-35_gamma3-82_dt0.1,19.981958715055345,19,950.2049475660626,-19.272548911456017,9,1293.879051633817,58.286351671329896,13,0.0,-35.74324637211265,5,0.0
2025-12-08 11:21:24,20251208T024503_Critical_num261_alp0-38_gamma5-64_dt0.1,output/CASE-B_mcd_ls90_lat-30_Lon260/Mars/20251208T024503_Critical_num261_alp0-38_gamma5-64_dt0.1,25.20161054549924,18,1099.4079413031486,-20.65785872286929,8,775.2776943939226,45.17065871130384,13,0.0,-24.449952760935105,6,0.0
2025-12-08 11:21:43,20251208T024459_SubCritical_num261_alp0-2_gamma5-64_dt0.1,output/CASE-B_mcd_ls90_lat-30_Lon260/Mars/20251208T024459_SubCritical_num261_alp0-2_gamma5-64_dt0.1,9.011788802999344,19,887.2517671733103,-8.895165256848266,10,1457.1130137981424,45.17065871130384,13,0.0,-24.449952760935105,6,0.0
2025-12-08 11:24:29,20251208T024504_SubCritical_num261_alp0-35_gamma5-64_dt0.1,output/CASE-B_mcd_ls90_lat-30_Lon260/Mars/20251208T024504_SubCritical_num261_alp0-35_gamma5-64_dt0.1,21.777374820892845,19,1080.7983779680017,-19.59541827155217,9,1206.8709986011197,45.17065871130384,13,0.0,-24.449952760935105,6,0.0
2025-12-08 20:18:40,20251208T104558_SuperCritical_num261_alp0-6_gamma3-82_dt0.1,output/CASE-C_mcd_ls180_lat-30_Lon320/Mars/20251208T104558_SuperCritical_num261_alp0-6_gamma3-82_dt0.1,42.40538385738939,17,1190.8869527671482,-31.40304230426774,6,372.7710996906857,58.286351671329896,13,0.0,-35.74324637211265,5,0.0
2025-12-08 20:24:13,20251208T104504_Critical_num261_alp0-5_gamma3-82_dt0.1,output/CASE-C_mcd_ls180_lat-30_Lon320/Mars/20251208T104504_Critical_num261_alp0-5_gamma3-82_dt0.1,37.99124668378401,18,1173.726949258128,-32.983226275922505,8,1063.531170163692,58.286351671329896,13,0.0,-35.74324637211265,5,0.0
2025-12-08 20:28:23,20251208T104546_Critical_num261_alp0-51_gamma3-82_dt0.1,output/CASE-C_mcd_ls180_lat-30_Lon320/Mars/20251208T104546_Critical_num261_alp0-51_gamma3-82_dt0.1,39.146567728586426,18,1187.089262717156,-33.21675117166138,8,1058.289942539837,58.286351671329896,13,0.0,-35.74324637211265,5,0.0
2025-12-08 20:59:00,20251208T112417_SuperCritical_num261_alp0-4_gamma5-64_dt0.1,output/CASE-B_mcd_ls90_lat-30_Lon260/Mars/20251208T112417_SuperCritical_num261_alp0-4_gamma5-64_dt0.1,26.633885904230493,18,1102.6687540164787,-20.497958951190224,7,430.0480031664946,45.17065871130384,13,0.0,-24.449952760935105,6,0.0
2025-12-08 21:03:09,20251208T112426_SuperCritical_num261_alp0-5_gamma5-64_dt0.1,output/CASE-B_mcd_ls90_lat-30_Lon260/Mars/20251208T112426_SuperCritical_num261_alp0-5_gamma5-64_dt0.1,27.43760869177276,16,1090.0097637157455,-17.35614628813046,4,352.224913873133,45.17065871130384,13,0.0,-24.449952760935105,6,0.0
2025-12-08 21:05:32,20251208T112830_SuperCritical_num261_alp0-6_gamma5-64_dt0.1,output/CASE-B_mcd_ls90_lat-30_Lon260/Mars/20251208T112830_SuperCritical_num261_alp0-6_gamma5-64_dt0.1,27.872855188480614,16,990.5692867253306,-15.298654244392758,2,365.8425753582048,45.17065871130384,13,0.0,-24.449952760935105,6,0.0
2025-12-09 05:41:19,20251208T202231_SuperCritical_num261_alp0-8_gamma3-82_dt0.1,output/CASE-C_mcd_ls180_lat-30_Lon320/Mars/20251208T202231_SuperCritical_num261_alp0-8_gamma3-82_dt0.1,40.99532529616076,16,1037.1755788057371,-25.09752595058687,3,278.1529962348969,58.286351671329896,13,0.0,-35.74324637211265,5,0.0
2025-12-09 05:48:23,20251208T202744_SuperCritical_num261_alp1-0_gamma3-82_dt0.1,output/CASE-C_mcd_ls180_lat-30_Lon320/Mars/20251208T202744_SuperCritical_num261_alp1-0_gamma3-82_dt0.1,43.5251480448925,15,1003.9432488071348,-21.65111341554316,7,375.1538518880249,58.286351671329896,13,0.0,-35.74324637211265,5,0.0
2025-12-09 05:51:30,20251208T203224_SuperCritical_num261_alp1-2_gamma3-82_dt0.1,output/CASE-C_mcd_ls180_lat-30_Lon320/Mars/20251208T203224_SuperCritical_num261_alp1-2_gamma3-82_dt0.1,42.8222650901811,15,901.3838091094324,-24.36801181994659,6,218.3279935664096,58.286351671329896,13,0.0,-35.74324637211265,5,0.0
2025-12-09 06:06:17,20251208T210235_SuperCritical_num261_alp0-8_gamma5-64_dt0.1,output/CASE-B_mcd_ls90_lat-30_Lon260/Mars/20251208T210235_SuperCritical_num261_alp0-8_gamma5-64_dt0.1,31.02221676208648,15,964.2768665285162,-14.76331885279211,8,448.477907495524,45.17065871130384,13,0.0,-24.449952760935105,6,0.0
2025-12-09 06:07:01,20251208T210921_SuperCritical_num261_alp1-2_gamma5-64_dt0.1,output/CASE-B_mcd_ls90_lat-30_Lon260/Mars/20251208T210921_SuperCritical_num261_alp1-2_gamma5-64_dt0.1,29.66847862237187,14,764.9563156583565,-14.563322662059248,7,186.15272234985989,45.17065871130384,13,0.0,-24.449952760935105,6,0.0
2025-12-09 06:07:45,20251208T210606_SuperCritical_num261_alp1-0_gamma5-64_dt0.1,output/CASE-B_mcd_ls90_lat-30_Lon260/Mars/20251208T210606_SuperCritical_num261_alp1-0_gamma5-64_dt0.1,29.60769818237963,14,860.5997790619535,-15.08775025797386,7,209.97984980739824,45.17065871130384,13,0.0,-24.449952760935105,6,0.0
2025-12-13 14:15:14,20251213T125219_SuperCritical_num261_alp1-0_gamma3-42_dt0.1,output/mcd_ls180_lat-10_Lon260_ver4/Mars/20251213T125219_SuperCritical_num261_alp1-0_gamma3-42_dt0.1,65.3032722247873,15,1002.2000709522808,-37.726246353194576,0,322.1773116510329,80.26222183208642,13,0.0,-50.30315364576046,4,0.0
2025-12-13 17:16:10,20251213T155029_SuperCritical_num261_alp1-0_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251213T155029_SuperCritical_num261_alp1-0_gamma3-82_dt0.1,94.33647285122352,13,762.8885240687829,-57.61218391256918,5,153.4530484310224,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-13 23:40:50,20251213T181953_SuperCritical_num261_alp0-8_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251213T181953_SuperCritical_num261_alp0-8_gamma3-82_dt0.1,97.98880474600898,14,854.693348142732,-56.40936583607088,5,166.65531550646006,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-13 23:41:01,20251213T181953_SubCritical_num261_alp0-2_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251213T181953_SubCritical_num261_alp0-2_gamma3-82_dt0.1,46.3847129259034,19,896.401220241387,-42.96635280719418,9,1640.9626060634062,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-13 23:41:07,20251213T181953_SuperCritical_num261_alp0-6_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251213T181953_SuperCritical_num261_alp0-6_gamma3-82_dt0.1,101.02222510428828,15,1008.5991798912388,-56.53911812104261,24,324.605058969315,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-13 23:41:11,20251213T181953_SuperCritical_num261_alp0-5_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251213T181953_SuperCritical_num261_alp0-5_gamma3-82_dt0.1,96.9707843510889,15,1068.7364260162406,-62.36503175113519,1,343.0610048992034,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 04:56:23,20251213T234157_SuperCritical_num261_alp1-5_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251213T234157_SuperCritical_num261_alp1-5_gamma3-82_dt0.1,90.45943578887548,13,599.3804814787477,-57.15065094659758,5,123.73656200275192,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 04:56:34,20251213T234138_SuperCritical_num261_alp1-2_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251213T234138_SuperCritical_num261_alp1-2_gamma3-82_dt0.1,91.78537459981966,13,674.284392618131,-56.6847098715936,5,135.43762605079297,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 04:56:36,20251213T234121_SuperCritical_num261_alp1-0_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251213T234121_SuperCritical_num261_alp1-0_gamma3-82_dt0.1,94.33647285122352,13,762.8885240687829,-57.61218391256918,5,153.4530484310224,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 04:56:39,20251213T234207_SuperCritical_num261_alp1-7_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251213T234207_SuperCritical_num261_alp1-7_gamma3-82_dt0.1,90.57319669308409,13,553.0529094500898,-57.31264155993422,5,117.4347389146621,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 10:09:54,20251214T045707_SuperCritical_num261_alp15-0_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251214T045707_SuperCritical_num261_alp15-0_gamma3-82_dt0.1,89.95287030074164,13,190.16544484194603,-57.00825741585046,4,33.82276883390545,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 10:11:46,20251214T045725_SuperCritical_num261_alp2-5_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251214T045725_SuperCritical_num261_alp2-5_gamma3-82_dt0.1,90.49643675524165,13,467.9258884309432,-57.15542925567365,5,96.59897593542364,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 10:11:48,20251214T045710_SuperCritical_num261_alp2-0_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251214T045710_SuperCritical_num261_alp2-0_gamma3-82_dt0.1,90.59576941457316,13,515.9763322395371,-57.32835950339832,5,106.5185460637556,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 10:11:50,20251214T045707_SuperCritical_num261_alp10-0_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251214T045707_SuperCritical_num261_alp10-0_gamma3-82_dt0.1,90.02366099404787,13,230.99120862434847,-56.9572008478571,4,41.08402690330654,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 14:11:24,20251214T101131_SuperCritical_num261_alp3-0_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251214T101131_SuperCritical_num261_alp3-0_gamma3-82_dt0.1,90.42049116682752,13,418.8953431471216,-56.961362723620375,5,86.47707291386948,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 14:15:43,20251214T101242_SuperCritical_num261_alp5-0_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251214T101242_SuperCritical_num261_alp5-0_gamma3-82_dt0.1,90.2048657929152,13,330.9385093104231,-56.77208302481898,4,57.12942893152957,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-14 17:34:29,20251214T161029_Critical_num261_alp0-31_gamma3-82_dt0.1,output/time-lag-validation/Earth/20251214T161029_Critical_num261_alp0-31_gamma3-82_dt0.1,96.2790102369103,18,1157.347489107903,-80.76263150651712,7,970.8198733358704,80.26123910921015,13,0.0,-51.03919664138351,4,0.0
2025-12-25 07:17:46,20251225T003818_SubCritical_num261_alp0-2_gamma6-21_dt0.1,output/011-Low_mcd_ls139.119_lat-281.4_Lon-45.5/Mars/20251225T003818_SubCritical_num261_alp0-2_gamma6-21_dt0.1,7.024628496984715,19,883.122307045486,-7.003391904993008,10,1342.7757409625772,34.28541429778896,13,0.0,-17.865302221473726,6,0.0
2025-12-25 07:19:55,20251225T003818_Critical_num261_alp0-36_gamma6-21_dt0.1,output/011-Low_mcd_ls139.119_lat-281.4_Lon-45.5/Mars/20251225T003818_Critical_num261_alp0-36_gamma6-21_dt0.1,18.555286501360985,18,1105.0114982874052,-14.853941100842148,8,700.5479838906268,34.28541429778896,13,0.0,-17.865302221473726,6,0.0
2025-12-25 07:29:45,20251225T005238_SuperCritical_num261_alp0-4_gamma6-21_dt0.1,output/011-Low_mcd_ls139.119_lat-281.4_Lon-45.5/Mars/20251225T005238_SuperCritical_num261_alp0-4_gamma6-21_dt0.1,19.94606262564138,17,1097.5720585039294,-14.151671303024251,6,281.8916982346634,34.28541429778896,13,0.0,-17.865302221473726,6,0.0
2025-12-25 07:30:01,20251225T005235_SuperCritical_num261_alp0-75_gamma6-21_dt0.1,output/011-Low_mcd_ls139.119_lat-281.4_Lon-45.5/Mars/20251225T005235_SuperCritical_num261_alp0-75_gamma6-21_dt0.1,22.6940034550414,15,939.5054262329644,-10.708433216225004,8,406.987355890076,34.28541429778896,13,0.0,-17.865302221473726,6,0.0
2025-12-25 11:18:45,20251225T073045_SuperCritical_num261_alp1-0_gamma6-21_dt0.1,output/011-Low_mcd_ls139.119_lat-281.4_Lon-45.5/Mars/20251225T073045_SuperCritical_num261_alp1-0_gamma6-21_dt0.1,21.7902333297958,15,790.916218073819,-10.725193348475116,6,135.72898778165597,34.28541429778896,13,0.0,-17.865302221473726,6,0.0
2025-12-25 11:21:03,20251225T073032_SuperCritical_num261_alp0-9_gamma6-21_dt0.1,output/011-Low_mcd_ls139.119_lat-281.4_Lon-45.5/Mars/20251225T073032_SuperCritical_num261_alp0-9_gamma6-21_dt0.1,22.14166503589752,15,841.738010386513,-11.089724551751146,7,214.5168898091893,34.28541429778896,13,0.0,-17.865302221473726,6,0.0
2025-12-25 20:04:41,20251225T105703_SubCritical_num261_alp0-2_gamma4-09_dt0.1,output/019-Mid_mcd_ls149.39_lat275.1_Lon-30.8/Mars/20251225T105703_SubCritical_num261_alp0-2_gamma4-09_dt0.1,9.818289436517498,19,895.6677619500368,-9.161940033369769,9,1083.8138239513814,51.86720076986256,13,0.0,-30.75159083800504,5,0.0
2025-12-25 20:05:48,20251225T105406_SubCritical_num261_alp0-2_gamma3-09_dt0.1,output/024-High_mcd_ls174.535_lat256.0_Lon-12.3/Mars/20251225T105406_SubCritical_num261_alp0-2_gamma3-09_dt0.1,15.448666172000644,19,826.009104628299,-13.554624409759963,9,1457.8438434545687,76.62343679533402,13,0.0,-46.326338762385454,4,0.0
2025-12-25 20:06:14,20251225T105405_SubCritical_num261_alp0-3_gamma3-09_dt0.1,output/024-High_mcd_ls174.535_lat256.0_Lon-12.3/Mars/20251225T105405_SubCritical_num261_alp0-3_gamma3-09_dt0.1,23.42655446709348,19,840.4767476713803,-21.58843282496274,9,1505.8785149228552,76.62343679533402,13,0.0,-46.326338762385454,4,0.0
2025-12-25 20:07:35,20251225T105704_SubCritical_num261_alp0-3_gamma4-09_dt0.1,output/019-Mid_mcd_ls149.39_lat275.1_Lon-30.8/Mars/20251225T105704_SubCritical_num261_alp0-3_gamma4-09_dt0.1,15.40757561754425,19,925.5260577652484,-14.97811338289316,9,1166.296429681731,51.86720076986256,13,0.0,-30.75159083800504,5,0.0
2025-12-25 20:10:25,20251225T105408_SubCritical_num261_alp0-4_gamma3-09_dt0.1,output/024-High_mcd_ls174.535_lat256.0_Lon-12.3/Mars/20251225T105408_SubCritical_num261_alp0-4_gamma3-09_dt0.1,33.896458544347524,19,886.0459351963763,-31.55686607864473,9,1604.34162720878,76.62343679533402,13,0.0,-46.326338762385454,4,0.0
2025-12-25 20:29:45,20251225T112251_SuperCritical_num261_alp1-1_gamma6-21_dt0.1,output/011-Low_mcd_ls139.119_lat-281.4_Lon-45.5/Mars/20251225T112251_SuperCritical_num261_alp1-1_gamma6-21_dt0.1,21.81895262712169,14,789.558818005501,-10.495539094613134,7,189.3216482092704,34.28541429778896,13,0.0,-17.865302221473726,6,0.0
2025-12-26 00:10:56,20251225T200656_SubCritical_num261_alp0-4_gamma4-09_dt0.1,output/019-Mid_mcd_ls149.39_lat275.1_Lon-30.8/Mars/20251225T200656_SubCritical_num261_alp0-4_gamma4-09_dt0.1,24.608591665010383,19,1022.4006530503772,-23.48166458689735,9,1305.5081946182088,51.86720076986256,13,0.0,-30.75159083800504,5,0.0
2025-12-26 00:11:10,20251225T200748_Critical_num261_alp0-57_gamma3-09_dt0.1,output/024-High_mcd_ls174.535_lat256.0_Lon-12.3/Mars/20251225T200748_Critical_num261_alp0-57_gamma3-09_dt0.1,62.208204817540654,18,1145.9195669769442,-51.12369113426004,7,851.5100859248837,76.62343679533402,13,0.0,-46.326338762385454,4,0.0
2025-12-26 00:12:32,20251225T200959_Critical_num261_alp0-48_gamma4-09_dt0.1,output/019-Mid_mcd_ls149.39_lat275.1_Lon-30.8/Mars/20251225T200959_Critical_num261_alp0-48_gamma4-09_dt0.1,34.43204021703261,18,1151.3818677707638,-28.498961785995768,8,931.3190310486266,51.867200769862556,13,0.0,-30.75159083800504,5,0.0
